transaction_id,client_id,created_at,completed_at,payout_country,currency,amount,status,client_fee,direct_cost,failure_reason
TX00035564,CL0473,2025-10-15 12:03:25,2025-10-15 18:15:07,United States,USD,200.77,completed,10.2,4.32,
TX00035565,CL0109,2025-10-15 12:05:05,2025-10-16 00:30:09,UAE,AED,599.25,completed,34.79,16.62,
TX00035566,CL0018,2025-10-15 12:05:30,2025-10-16 09:41:30,UAE,AED,1351.91,completed,73.71,21.23,
TX00035567,CL0119,2025-10-15 12:07:42,2025-10-15 12:36:06,United States,USD,666.49,completed,16.72,6.94,
TX00035568,CL0125,2025-10-15 12:08:21,2025-10-15 14:51:30,United States,USD,4673.78,completed,77.83,26.87,
TX00035569,CL0301,2025-10-15 12:11:20,2025-10-15 17:18:37,Poland,PLN,416.39,completed,21.75,19.09,
TX00035570,CL0309,2025-10-15 12:15:04,2025-10-15 13:05:12,United States,USD,119.51,completed,4.97,3.76,
TX00035571,CL0018,2025-10-15 12:16:06,2025-10-16 11:26:47,UAE,AED,3391.68,completed,197.96,40.9,
TX00035572,CL0443,2025-10-15 12:18:15,2025-10-15 15:48:17,United Kingdom,GBP,134.62,completed,8.18,3.57,
TX00035573,CL0435,2025-10-15 12:19:03,2025-10-15 19:02:27,Canada,CAD,1642.74,completed,46.9,14.1,
TX00035574,CL0027,2025-10-15 12:22:50,2025-10-15 15:24:33,United Kingdom,GBP,298.46,completed,18.6,4.32,
TX00035575,CL0103,2025-10-15 12:25:42,2025-10-15 13:42:15,United Kingdom,GBP,101.97,completed,5.62,3.6,
TX00035576,CL0109,2025-10-15 12:32:33,2025-10-16 02:57:12,UAE,AED,1162.46,completed,69.04,23.85,
TX00035577,CL0108,2025-10-15 12:35:01,2025-10-15 14:31:32,United States,USD,408.96,completed,18.87,5.37,
TX00035578,CL0441,2025-10-15 12:40:09,2025-10-16 04:27:53,Poland,PLN,5962.7,completed,92.72,68.35,
TX00035579,CL0340,2025-10-15 12:40:38,2025-10-15 14:02:03,United Kingdom,GBP,91.39,completed,3.89,3.8,
TX00035580,CL0020,2025-10-15 12:40:57,2025-10-16 07:15:36,UAE,AED,822.69,completed,43.11,20.89,
TX00035581,CL0242,2025-10-15 12:41:36,2025-10-15 16:00:22,United States,USD,1778.25,completed,32.42,12.98,
TX00035582,CL0050,2025-10-15 12:47:28,2025-10-16 05:20:22,Poland,PLN,44317.17,completed,1028.06,411.43,
TX00035583,CL0340,2025-10-15 12:47:32,2025-10-15 15:03:28,United Kingdom,GBP,836.24,completed,34.24,7.58,
TX00035584,CL0340,2025-10-15 12:55:59,2025-10-18 00:55:59,United Kingdom,GBP,148.63,completed,6.2,3.75,
TX00035585,CL0473,2025-10-15 13:01:11,2025-10-16 06:06:33,United Kingdom,GBP,446.39,completed,22.99,5.18,
TX00035586,CL0439,2025-10-15 13:05:56,2025-10-15 14:49:57,United States,USD,4849.23,completed,86.44,26.86,
TX00035587,CL0081,2025-10-15 13:08:27,2025-10-15 19:03:42,United States,USD,1136.28,completed,38.65,8.46,
TX00035588,CL0109,2025-10-15 13:09:37,2025-10-16 01:08:06,UAE,AED,803.57,completed,48.15,19.24,
TX00035589,CL0309,2025-10-15 13:11:45,2025-10-16 02:02:46,Poland,PLN,374.73,completed,16.91,16.68,
TX00035590,CL0473,2025-10-15 13:14:48,2025-10-16 02:19:39,United Kingdom,GBP,214.12,completed,10.91,3.86,
TX00035591,CL0325,2025-10-15 13:14:53,2025-10-16 05:44:12,United States,USD,401.71,completed,24.52,5.81,
TX00035592,CL0343,2025-10-15 13:16:09,2025-10-15 14:18:20,Spain,EUR,617.93,completed,18.29,7.15,
TX00035593,CL0473,2025-10-15 13:17:39,2025-10-16 08:06:51,United Kingdom,GBP,252.76,completed,12.96,3.89,
TX00035594,CL0119,2025-10-15 13:19:28,2025-10-15 16:15:05,United States,USD,1477.0,completed,34.04,11.29,
TX00035595,CL0224,2025-10-15 13:22:36,2025-10-15 15:11:21,Spain,EUR,298.13,completed,18.83,4.84,
TX00035596,CL0224,2025-10-15 13:25:15,2025-10-15 15:48:23,United States,USD,147.27,completed,8.74,3.85,
TX00035597,CL0224,2025-10-15 13:28:26,2025-10-15 16:30:23,United States,USD,502.92,completed,29.75,5.3,
TX00035598,CL0027,2025-10-15 13:32:20,2025-10-15 15:28:36,France,EUR,202.29,completed,12.36,4.77,
TX00035599,CL0435,2025-10-15 13:32:22,2025-10-16 02:05:49,Netherlands,EUR,719.84,completed,20.58,6.86,
TX00035600,CL0433,2025-10-15 13:43:00,2025-10-16 06:27:58,UAE,AED,595.13,completed,26.72,16.66,
TX00035601,CL0300,2025-10-15 13:46:42,2025-10-16 22:06:32,Singapore,SGD,2467.21,completed,82.5,22.3,
TX00035602,CL0281,2025-10-15 13:47:04,2025-10-15 21:08:46,UAE,AED,1876.15,completed,57.67,28.74,
TX00035603,CL0108,2025-10-15 13:48:54,2025-10-16 14:32:19,United States,USD,114.66,completed,5.25,3.58,
TX00035604,CL0296,2025-10-15 13:53:52,,United States,USD,4676.39,failed,0.0,0.0,Bank rejected
TX00035605,CL0296,2025-10-15 13:54:58,2025-10-15 17:12:38,United States,USD,1648.77,completed,45.87,10.96,
TX00035606,CL0359,2025-10-15 14:03:48,2025-10-15 16:17:58,United States,USD,109.59,completed,5.49,3.61,
TX00035607,CL0473,2025-10-15 14:04:36,2025-10-16 07:29:50,United Kingdom,GBP,194.91,completed,9.51,3.85,
TX00035608,CL0119,2025-10-15 14:10:07,2025-10-16 17:34:31,UAE,AED,1587.47,completed,38.74,27.03,
TX00035609,CL0233,2025-10-15 14:11:02,2025-10-15 21:47:19,United Kingdom,GBP,637.88,completed,16.87,6.78,
TX00035610,CL0167,2025-10-15 14:12:34,2025-10-15 20:50:17,United Kingdom,GBP,1948.93,completed,29.54,13.09,
TX00035611,CL0119,2025-10-15 14:23:16,2025-10-15 17:29:59,United States,USD,360.43,completed,8.28,5.57,
TX00035612,CL0424,2025-10-15 14:24:03,2025-10-15 21:34:14,Canada,CAD,354.91,completed,18.59,8.21,
TX00035613,CL0300,2025-10-15 14:30:07,2025-10-16 06:49:02,Singapore,SGD,752.32,completed,25.17,10.91,
TX00035614,CL0109,2025-10-15 14:33:39,2025-10-16 02:05:18,UAE,AED,2164.09,completed,121.33,32.63,
TX00035615,CL0125,2025-10-15 14:33:41,2025-10-16 02:42:23,United States,USD,1412.46,completed,23.6,9.71,
TX00035616,CL0181,2025-10-15 14:36:26,2025-10-15 19:04:53,Estonia,EUR,32.33,completed,1.47,4.01,
TX00035617,CL0480,2025-10-15 14:37:18,2025-10-15 15:35:32,Cyprus,EUR,1011.15,completed,16.63,8.81,
TX00035618,CL0340,2025-10-15 14:40:57,2025-10-16 06:11:04,UAE,AED,1460.77,completed,64.12,28.7,
TX00035619,CL0009,2025-10-15 14:41:43,2025-10-15 17:32:31,Estonia,EUR,2060.0,completed,58.39,12.7,
TX00035620,CL0018,2025-10-15 14:42:46,2025-10-15 20:39:41,UAE,AED,776.05,completed,45.44,21.22,
TX00035621,CL0216,2025-10-15 14:46:54,2025-10-15 19:21:24,United States,USD,124.69,completed,6.88,4.08,
TX00035622,CL0027,2025-10-15 14:53:21,2025-10-15 16:41:13,Estonia,EUR,150.36,completed,9.47,4.79,
TX00035623,CL0391,2025-10-15 14:54:39,2025-10-15 18:28:29,Canada,CAD,352.34,completed,14.64,6.87,
TX00035624,CL0309,2025-10-15 14:54:42,2025-10-16 02:02:22,United States,USD,112.78,completed,4.81,3.62,
TX00035625,CL0433,2025-10-15 14:55:27,2025-10-16 09:10:03,Singapore,SGD,198.16,completed,8.39,5.59,
TX00035626,CL0333,2025-10-15 14:59:09,2025-10-15 21:42:09,Spain,EUR,91.51,completed,4.23,3.28,
TX00035627,CL0125,2025-10-15 15:04:44,2025-10-16 13:36:06,United States,USD,3028.71,completed,49.74,16.78,
TX00035628,CL0378,2025-10-15 15:11:43,2025-10-15 17:49:18,Canada,CAD,3769.04,completed,107.4,26.78,
TX00035629,CL0439,2025-10-15 15:12:07,2025-10-15 18:32:24,United States,USD,1442.79,completed,25.13,10.59,
TX00035630,CL0269,2025-10-15 15:15:06,2025-10-16 03:17:11,Poland,PLN,34596.9,completed,767.62,348.73,
TX00035631,CL0309,2025-10-15 15:15:12,2025-10-15 21:45:29,United States,USD,117.28,completed,5.06,3.72,
TX00035632,CL0285,2025-10-15 15:16:42,2025-10-15 17:30:11,Germany,EUR,550.64,completed,26.28,6.63,
TX00035633,CL0406,2025-10-15 15:21:49,2025-10-15 18:23:50,United States,USD,300.81,completed,17.73,4.92,
TX00035634,CL0043,2025-10-15 15:29:08,2025-10-15 16:33:00,Spain,EUR,587.8,completed,17.35,6.49,
TX00035635,CL0081,2025-10-15 15:31:10,2025-10-15 17:08:15,United States,USD,717.63,completed,23.45,6.02,
TX00035636,CL0473,2025-10-15 15:32:26,2025-10-15 18:44:14,United Kingdom,GBP,164.44,completed,7.92,3.8,
TX00035637,CL0078,2025-10-15 15:36:01,2025-10-15 17:12:20,Canada,CAD,979.23,completed,73.47,10.65,
TX00035638,CL0443,2025-10-15 15:42:25,2025-10-15 22:34:20,United Kingdom,GBP,649.98,completed,38.17,6.36,
TX00035639,CL0021,2025-10-15 15:48:33,2025-10-16 11:49:54,Poland,PLN,2490.73,completed,67.38,36.9,
TX00035640,CL0018,2025-10-15 15:48:39,2025-10-16 03:20:36,UAE,AED,485.49,completed,27.77,14.77,
TX00035641,CL0281,2025-10-15 15:52:52,2025-10-16 08:54:36,UAE,AED,7463.93,completed,229.08,82.89,
TX00035642,CL0143,2025-10-15 15:57:40,2025-10-16 16:15:28,Singapore,SGD,2998.47,completed,142.32,32.04,
TX00035643,CL0473,2025-10-15 15:57:56,2025-10-15 17:18:08,United States,USD,207.58,completed,10.49,3.77,
TX00035644,CL0333,2025-10-15 15:58:43,2025-10-16 03:48:25,Estonia,EUR,93.39,completed,4.31,3.62,
TX00035645,CL0119,2025-10-15 16:00:25,2025-10-16 09:26:57,United States,USD,955.2,completed,21.74,7.77,
TX00035646,CL0498,2025-10-15 16:02:07,2025-10-15 17:09:32,Cyprus,EUR,659.37,completed,11.09,7.48,
TX00035647,CL0257,2025-10-15 16:05:43,2025-10-16 03:57:04,United States,USD,487.32,completed,32.7,6.3,
TX00035648,CL0413,2025-10-15 16:14:06,2025-10-15 18:05:52,Cyprus,EUR,77.78,completed,4.0,3.69,
TX00035649,CL0483,2025-10-15 16:14:24,2025-10-15 17:49:31,United States,USD,496.89,completed,21.64,5.79,
TX00035650,CL0109,2025-10-15 16:16:10,2025-10-16 04:55:23,UAE,AED,805.79,completed,47.29,18.43,
TX00035651,CL0332,2025-10-15 16:20:17,2025-10-15 19:50:42,United Kingdom,GBP,3340.24,completed,79.49,19.14,
TX00035652,CL0042,2025-10-15 16:24:02,2025-10-15 23:24:47,United States,USD,12735.47,completed,292.5,66.78,
TX00035653,CL0027,2025-10-15 16:31:01,2025-10-16 06:31:58,United Kingdom,GBP,449.91,completed,28.09,4.99,
TX00035654,CL0018,2025-10-15 16:31:56,2025-10-16 08:07:37,UAE,AED,588.86,completed,34.18,16.69,
TX00035655,CL0459,2025-10-15 16:33:08,2025-10-15 23:02:03,United States,USD,763.3,completed,17.94,6.32,
TX00035656,CL0120,2025-10-15 16:34:05,2025-10-16 08:57:26,UAE,AED,1885.75,completed,135.33,28.18,
TX00035657,CL0359,2025-10-15 16:41:21,2025-10-15 18:40:09,United States,USD,113.43,completed,6.05,4.0,
TX00035658,CL0340,2025-10-15 16:45:49,2025-10-16 12:21:29,UAE,AED,435.29,completed,18.79,17.35,
TX00035659,CL0192,2025-10-15 16:46:53,2025-10-16 01:06:01,United States,USD,302.37,completed,15.72,4.72,
TX00035660,CL0340,2025-10-15 16:47:09,2025-10-16 13:08:46,United Kingdom,GBP,164.29,completed,7.17,3.56,
TX00035661,CL0340,2025-10-15 16:48:57,2025-10-16 02:19:05,UAE,AED,1141.93,completed,49.98,22.6,
TX00035662,CL0343,2025-10-15 16:50:25,2025-10-16 01:33:32,Germany,EUR,427.86,completed,12.27,6.12,
TX00035663,CL0332,2025-10-15 16:52:31,2025-10-15 19:22:42,United Kingdom,GBP,5920.59,completed,139.67,33.74,
TX00035664,CL0300,2025-10-15 16:53:56,2025-10-15 21:08:31,Canada,CAD,1377.66,completed,44.47,13.5,
TX00035665,CL0257,2025-10-15 17:01:25,2025-10-15 22:56:32,United States,USD,630.78,completed,41.7,6.24,
TX00035666,CL0125,2025-10-15 17:04:26,2025-10-16 17:09:10,United States,USD,6255.64,completed,103.5,35.71,
TX00035667,CL0432,2025-10-15 17:04:50,2025-10-16 11:07:24,Poland,PLN,1035.59,completed,54.3,24.29,
TX00035668,CL0296,2025-10-15 17:05:51,2025-10-16 02:31:19,United States,USD,1087.81,completed,31.15,7.62,
TX00035669,CL0109,2025-10-15 17:06:27,2025-10-16 10:09:58,UAE,AED,1059.14,completed,64.91,21.57,
TX00035670,CL0473,2025-10-15 17:07:51,2025-10-16 10:58:52,United Kingdom,GBP,294.7,completed,14.02,5.01,
TX00035671,CL0483,2025-10-15 17:10:27,2025-10-15 19:37:11,United States,USD,205.23,completed,9.23,3.88,
TX00035672,CL0332,2025-10-15 17:11:54,2025-10-15 19:38:50,United Kingdom,GBP,2206.01,completed,53.54,12.86,
TX00035673,CL0125,2025-10-15 17:12:03,2025-10-16 01:54:29,United States,USD,2221.6,completed,37.02,12.41,
TX00035674,CL0021,2025-10-15 17:12:42,2025-10-16 03:20:51,Poland,PLN,9629.25,completed,261.29,91.61,
TX00035675,CL0103,2025-10-15 17:13:25,2025-10-15 19:56:58,Estonia,EUR,145.23,refunded,0.0,4.48,
TX00035676,CL0192,2025-10-15 17:15:28,2025-10-15 20:40:12,France,EUR,431.04,completed,24.32,6.01,
TX00035677,CL0233,2025-10-15 17:17:10,2025-10-16 01:51:54,United Kingdom,GBP,848.34,completed,23.96,7.59,
TX00035678,CL0425,2025-10-15 17:18:05,2025-10-18 12:26:34,UAE,AED,652.5,completed,30.58,19.88,
TX00035679,CL0050,2025-10-15 17:21:38,2025-10-16 12:30:11,Poland,PLN,14461.81,completed,343.95,133.53,
TX00035680,CL0071,2025-10-15 17:26:23,,Canada,CAD,476.52,failed,0.0,0.0,Invalid beneficiary details
TX00035681,CL0311,2025-10-15 17:27:40,2025-10-16 01:09:40,United States,USD,1627.81,completed,69.06,10.38,
TX00035682,CL0119,2025-10-15 17:28:55,2025-10-16 04:17:43,United States,USD,1022.14,completed,24.04,7.76,
TX00035683,CL0149,2025-10-15 17:29:20,2025-10-16 12:32:29,France,EUR,149.36,completed,6.98,3.88,
TX00035684,CL0027,2025-10-15 17:38:58,2025-10-15 18:52:46,Cyprus,EUR,332.33,completed,20.22,5.39,
TX00035685,CL0311,2025-10-15 17:43:10,2025-10-15 22:50:09,United States,USD,1573.4,completed,64.96,9.25,
TX00035686,CL0413,2025-10-15 17:45:48,2025-10-15 22:28:33,Spain,EUR,82.52,completed,3.9,3.5,
TX00035687,CL0463,2025-10-15 17:47:31,2025-10-15 22:08:33,United Kingdom,GBP,308.11,completed,13.09,4.13,
TX00035688,CL0332,2025-10-15 17:53:12,2025-10-18 10:08:12,UAE,AED,14675.04,completed,369.67,142.94,
TX00035689,CL0473,2025-10-15 17:54:37,2025-10-16 00:38:41,United Kingdom,GBP,157.53,completed,7.72,3.17,
TX00035690,CL0424,2025-10-15 17:59:26,2025-10-15 19:56:58,Canada,CAD,250.17,completed,13.89,6.86,
TX00035691,CL0473,2025-10-15 18:00:31,,United States,USD,719.42,failed,0.0,0.0,Technical error
TX00035692,CL0473,2025-10-15 18:02:21,2025-10-15 22:15:19,United Kingdom,GBP,401.87,completed,20.47,5.02,
TX00035693,CL0020,2025-10-15 18:02:38,2025-10-16 05:20:23,UAE,AED,211.0,completed,11.25,12.78,
TX00035694,CL0473,2025-10-15 18:06:20,2025-10-15 20:02:28,United Kingdom,GBP,135.16,completed,6.76,2.97,
TX00035695,CL0473,2025-10-15 18:08:33,2025-10-16 01:56:54,United States,USD,185.39,completed,9.34,3.64,
TX00035696,CL0439,2025-10-15 18:08:56,2025-10-15 21:52:49,United States,USD,2063.69,completed,36.92,13.6,
TX00035697,CL0311,2025-10-15 18:11:59,2025-10-16 04:36:30,United States,USD,4559.18,completed,193.84,25.85,
TX00035698,CL0042,2025-10-15 18:14:47,2025-10-15 20:10:58,United States,USD,24747.66,completed,554.14,121.12,
TX00035699,CL0242,2025-10-15 18:15:16,2025-10-16 06:17:20,Estonia,EUR,1382.68,completed,25.6,11.18,
TX00035700,CL0413,2025-10-15 18:21:19,2025-10-15 20:16:25,Estonia,EUR,83.48,completed,4.26,4.37,
TX00035701,CL0410,2025-10-15 18:21:35,2025-10-16 05:57:58,UAE,AED,2062.11,completed,57.77,32.12,
TX00035702,CL0376,2025-10-15 18:23:07,,United States,USD,75.9,failed,0.0,0.0,Invalid beneficiary details
TX00035703,CL0192,2025-10-15 18:27:33,2025-10-15 19:29:43,United States,USD,529.58,completed,28.13,6.45,
TX00035704,CL0425,2025-10-15 18:31:22,2025-10-16 05:23:15,UAE,AED,662.1,completed,32.98,20.28,
TX00035705,CL0050,2025-10-15 18:34:18,2025-10-16 09:31:51,Poland,PLN,13806.43,completed,310.73,144.45,
TX00035706,CL0192,2025-10-15 18:35:07,2025-10-15 21:14:36,United States,USD,291.51,completed,16.08,4.54,
TX00035707,CL0483,2025-10-15 18:35:30,2025-10-16 00:18:12,United States,USD,158.39,completed,6.71,3.56,
TX00035708,CL0285,2025-10-15 18:36:58,2025-10-15 20:00:51,Spain,EUR,1054.34,completed,47.29,8.85,
TX00035709,CL0473,2025-10-15 18:40:44,2025-10-15 20:14:58,United States,USD,196.74,completed,9.22,4.44,
TX00035710,CL0410,2025-10-15 18:40:49,2025-10-16 07:05:32,UAE,AED,3514.52,completed,91.13,46.86,
TX00035711,CL0109,2025-10-15 18:41:44,2025-10-16 03:11:15,UAE,AED,817.29,completed,49.68,23.13,
TX00035712,CL0300,2025-10-15 18:45:58,2025-10-16 15:46:05,Singapore,SGD,2154.2,completed,71.44,23.37,
TX00035713,CL0125,2025-10-15 18:48:04,2025-10-16 01:17:07,United States,USD,5285.96,completed,83.79,30.98,
TX00035714,CL0108,2025-10-15 18:49:19,2025-10-15 22:58:01,United States,USD,190.02,completed,9.52,3.66,
TX00035715,CL0285,2025-10-15 18:55:46,2025-10-16 06:26:01,Singapore,SGD,201.41,completed,9.59,6.17,
TX00035716,CL0109,2025-10-15 19:01:24,2025-10-16 01:41:44,UAE,AED,609.14,completed,36.14,18.04,
TX00035717,CL0439,2025-10-15 19:08:22,2025-10-15 21:17:55,United States,USD,2022.17,completed,33.14,12.74,
TX00035718,CL0332,2025-10-15 19:31:43,2025-10-16 10:14:20,Poland,PLN,11055.6,completed,266.75,110.42,
TX00035719,CL0027,2025-10-15 20:54:43,2025-10-16 00:11:36,United Kingdom,GBP,153.22,completed,9.0,3.61,
TX00035720,CL0120,2025-10-15 20:58:32,2025-10-16 13:01:20,Germany,EUR,387.72,completed,29.22,4.87,
TX00035721,CL0193,2025-10-15 21:01:01,2025-10-16 03:28:17,United States,USD,510.72,completed,15.9,5.54,
TX00035722,CL0018,2025-10-15 21:24:22,2025-10-17 03:06:22,UAE,AED,313.18,completed,18.08,17.18,
TX00035723,CL0457,2025-10-15 21:41:38,2025-10-16 14:15:31,Poland,PLN,718.12,completed,33.83,24.0,
TX00035724,CL0457,2025-10-15 21:49:59,2025-10-16 07:13:57,Poland,PLN,2838.64,completed,132.48,37.25,
TX00035725,CL0027,2025-10-15 21:54:46,2025-10-16 00:24:19,Cyprus,EUR,160.29,completed,9.39,4.57,
TX00035726,CL0426,2025-10-15 22:06:45,2025-10-16 07:19:49,United States,USD,1216.51,completed,35.53,8.93,
TX00035727,CL0498,2025-10-15 22:21:19,2025-10-16 03:09:58,France,EUR,688.44,completed,11.18,7.05,
TX00035728,CL0439,2025-10-15 22:24:49,2025-10-16 00:42:06,United States,USD,1957.16,completed,32.3,12.37,
TX00035729,CL0296,2025-10-15 22:47:16,2025-10-16 01:32:16,United States,USD,2191.38,completed,62.07,12.54,
TX00035730,CL0309,2025-10-15 22:56:46,2025-10-16 00:30:38,United States,USD,89.43,completed,3.93,3.83,
TX00035731,CL0181,2025-10-15 23:01:02,2025-10-16 02:01:05,Estonia,EUR,281.65,completed,12.34,5.17,
TX00035732,CL0285,2025-10-15 23:22:51,2025-10-16 02:43:56,Germany,EUR,275.62,completed,12.37,5.25,
TX00035733,CL0425,2025-10-15 23:33:45,2025-10-16 11:11:47,UAE,AED,594.07,completed,30.07,18.87,
TX00035734,CL0483,2025-10-15 23:43:44,2025-10-16 00:34:29,United States,USD,137.01,completed,5.82,4.45,
TX00035735,CL0425,2025-10-15 23:54:31,2025-10-16 09:18:57,UAE,AED,2096.69,completed,101.02,32.42,
TX00035736,CL0050,2025-10-16 00:54:06,2025-10-16 12:47:58,United States,USD,3307.45,completed,79.36,17.23,
TX00035737,CL0051,2025-10-16 02:04:41,2025-10-16 03:45:16,Estonia,EUR,83.3,completed,4.49,3.17,
TX00035738,CL0301,2025-10-16 03:00:18,2025-10-16 18:45:54,Poland,PLN,880.98,completed,46.91,24.77,
TX00035739,CL0473,2025-10-16 03:30:57,2025-10-16 09:27:58,United Kingdom,GBP,118.26,completed,5.7,3.19,
TX00035740,CL0192,2025-10-16 04:45:17,2025-10-16 08:59:43,United States,USD,191.2,completed,9.93,4.14,
TX00035741,CL0425,2025-10-16 04:50:41,2025-10-17 23:57:26,UAE,AED,710.04,completed,34.23,16.36,
TX00035742,CL0027,2025-10-16 04:53:08,2025-10-17 02:24:26,United Kingdom,GBP,326.73,completed,20.88,4.08,
TX00035743,CL0220,2025-10-16 05:11:14,2025-10-16 11:32:45,Poland,PLN,692.74,completed,33.96,22.46,
TX00035744,CL0441,2025-10-16 05:33:09,2025-10-16 05:51:07,Netherlands,EUR,1196.57,completed,19.39,10.6,
TX00035745,CL0050,2025-10-16 06:16:26,2025-10-16 20:24:29,Poland,PLN,8731.47,completed,198.37,103.1,
TX00035746,CL0439,2025-10-16 06:28:47,2025-10-17 17:14:12,United States,USD,686.47,completed,11.42,6.3,
TX00035747,CL0054,2025-10-16 06:38:16,2025-10-17 01:16:24,Poland,PLN,1042.28,completed,55.67,23.13,
TX00035748,CL0042,2025-10-16 06:38:57,2025-10-16 08:57:41,Netherlands,EUR,21187.81,completed,481.79,116.1,
TX00035749,CL0257,2025-10-16 06:53:59,2025-10-16 08:00:16,United States,USD,304.67,completed,21.31,5.57,
TX00035750,CL0309,2025-10-16 07:09:22,2025-10-16 20:16:05,Poland,PLN,674.5,completed,29.57,20.53,
TX00035751,CL0425,2025-10-16 07:09:29,2025-10-16 16:45:58,UAE,AED,846.85,completed,42.93,19.32,
TX00035752,CL0054,2025-10-16 07:11:50,2025-10-17 09:57:43,Poland,PLN,862.4,completed,45.76,21.87,
TX00035753,CL0343,2025-10-16 07:15:19,2025-10-16 08:48:45,United States,USD,1194.76,completed,36.59,7.97,
TX00035754,CL0498,2025-10-16 08:05:01,2025-10-16 13:06:16,Germany,EUR,1046.22,completed,17.21,9.36,
TX00035755,CL0078,2025-10-16 08:06:37,2025-10-16 15:33:10,Canada,CAD,1045.18,completed,75.78,11.94,
TX00035756,CL0435,2025-10-16 08:07:19,2025-10-16 10:34:12,Canada,CAD,735.4,completed,20.18,8.87,
TX00035757,CL0296,2025-10-16 08:07:47,2025-10-16 14:53:54,United States,USD,1166.67,completed,34.58,9.74,
TX00035758,CL0425,2025-10-16 08:08:31,2025-10-16 20:25:31,UAE,AED,837.28,completed,42.65,23.31,
TX00035759,CL0125,2025-10-16 08:09:18,2025-10-16 10:34:18,United States,USD,1460.4,completed,23.74,9.86,
TX00035760,CL0413,2025-10-16 08:09:43,2025-10-16 11:45:58,Estonia,EUR,147.46,completed,7.25,3.59,
TX00035761,CL0109,2025-10-16 08:11:00,2025-10-16 22:02:44,UAE,AED,720.07,completed,42.43,19.63,
TX00035762,CL0483,2025-10-16 08:23:48,2025-10-16 10:52:26,United States,USD,141.75,completed,6.05,3.9,
TX00035763,CL0042,2025-10-16 08:34:02,2025-10-16 13:08:02,Cyprus,EUR,10253.7,completed,236.77,64.12,
TX00035764,CL0009,2025-10-16 08:37:36,2025-10-17 12:39:02,Germany,EUR,1318.62,completed,35.95,10.48,
TX00035765,CL0051,2025-10-16 08:40:46,2025-10-16 13:48:39,France,EUR,95.88,completed,5.14,3.52,
TX00035766,CL0333,2025-10-16 08:46:14,2025-10-16 14:41:36,France,EUR,104.59,completed,4.99,4.37,
TX00035767,CL0027,2025-10-16 08:47:21,2025-10-16 10:12:01,United Kingdom,GBP,472.99,completed,29.66,5.89,
TX00035768,CL0125,2025-10-16 08:48:39,2025-10-16 15:58:49,United States,USD,300.67,completed,4.82,5.28,
TX00035769,CL0332,2025-10-16 08:50:09,2025-10-16 16:44:51,Poland,PLN,13954.05,completed,352.24,125.4,
TX00035770,CL0301,2025-10-16 08:51:38,2025-10-16 09:40:00,Estonia,EUR,117.04,completed,5.77,3.98,
TX00035771,CL0473,2025-10-16 09:04:11,2025-10-16 13:31:32,United States,USD,191.34,completed,9.25,3.79,
TX00035772,CL0432,2025-10-16 09:06:39,2025-10-16 15:29:51,United States,USD,323.7,completed,18.27,5.79,
TX00035773,CL0081,2025-10-16 09:10:56,2025-10-16 20:03:36,United States,USD,1432.94,completed,48.72,9.04,
TX00035774,CL0109,2025-10-16 09:14:30,2025-10-16 23:13:32,UAE,AED,1332.91,completed,76.59,26.25,
TX00035775,CL0027,2025-10-16 09:15:39,2025-10-17 14:38:15,France,EUR,667.24,completed,41.22,8.0,
TX00035776,CL0084,2025-10-16 09:21:12,2025-10-16 22:17:00,Poland,PLN,1000.98,completed,60.05,24.06,
